name,128,64,32,16,8,4,2,1
Marsel Ilhan,1.0000,0.2621,0.0379,0.0050,0.0014,0.0000,0.0000,0.0000
Mitchell Krueger,1.0000,0.3556,0.0969,0.0125,0.0013,0.0000,0.0000,0.0000
Matthew Ebden,1.0000,0.3365,0.0826,0.0100,0.0013,0.0000,0.0000,0.0000
Marco Trungelliti,1.0000,0.2994,0.0656,0.0075,0.0013,0.0000,0.0000,0.0000
Kenny De Schepper,1.0000,0.3087,0.0787,0.0067,0.0013,0.0000,0.0000,0.0000
Radu Albot,1.0000,0.3073,0.0660,0.0053,0.0013,0.0000,0.0000,0.0000
Guillermo Garcia Lopez,1.0000,0.3442,0.0879,0.0111,0.0011,0.0000,0.0000,0.0000
Cem Ilkel,1.0000,0.2600,0.0456,0.0056,0.0011,0.0000,0.0000,0.0000
James Duckworth,1.0000,0.3633,0.1029,0.0195,0.0010,0.0000,0.0000,0.0000
Stefanos Tsitsipas,1.0000,0.2600,0.0475,0.0060,0.0010,0.0000,0.0000,0.0000
Marco Chiudinelli,1.0000,0.2295,0.0400,0.0030,0.0010,0.0000,0.0000,0.0000
Tobias Kamke,1.0000,0.3283,0.0874,0.0100,0.0009,0.0000,0.0000,0.0000
Adam Pavlasek,1.0000,0.3242,0.0808,0.0119,0.0008,0.0000,0.0000,0.0000
Blaz Rola,1.0000,0.2833,0.0783,0.0108,0.0008,0.0000,0.0000,0.0000
James Mcgee,1.0000,0.2283,0.0400,0.0050,0.0008,0.0000,0.0000,0.0000
John Patrick Smith,1.0000,0.2800,0.0650,0.0071,0.0007,0.0000,0.0000,0.0000
Blake Mott,1.0000,0.1887,0.0273,0.0027,0.0007,0.0000,0.0000,0.0000
Mohamed Safwat,1.0000,0.2919,0.0525,0.0075,0.0006,0.0000,0.0000,0.0000
Kamil Majchrzak,1.0000,0.2606,0.0500,0.0039,0.0006,0.0000,0.0000,0.0000
Joao Souza,1.0000,0.2853,0.0595,0.0100,0.0005,0.0000,0.0000,0.0000
Inigo Cervantes Huegun,1.0000,0.2835,0.0610,0.0085,0.0005,0.0000,0.0000,0.0000
Arthur De Greef,1.0000,0.2700,0.0527,0.0073,0.0005,0.0000,0.0000,0.0000
Viktor Galovic,1.0000,0.2086,0.0286,0.0048,0.0005,0.0000,0.0000,0.0000
Gerald Melzer,1.0000,0.2960,0.0656,0.0068,0.0004,0.0000,0.0000,0.0000
Calvin Hemery,1.0000,0.2757,0.0609,0.0057,0.0004,0.0000,0.0000,0.0000
Go Soeda,1.0000,0.2621,0.0482,0.0050,0.0004,0.0000,0.0000,0.0000
Adrian Menendez Maceiras,1.0000,0.2578,0.0448,0.0043,0.0004,0.0000,0.0000,0.0000
Thomas Fabbiano,1.0000,0.2674,0.0514,0.0067,0.0002,0.0000,0.0000,0.0000
Denis Kudla,1.0000,0.3253,0.0788,0.0141,0.0000,0.0000,0.0000,0.0000
Tim Smyczek,1.0000,0.2967,0.0629,0.0124,0.0000,0.0000,0.0000,0.0000
Gleb Sakharov,1.0000,0.2965,0.0590,0.0080,0.0000,0.0000,0.0000,0.0000
Brydan Klein,1.0000,0.2242,0.0517,0.0067,0.0000,0.0000,0.0000,0.0000
Luca Vanni,1.0000,0.2871,0.0612,0.0063,0.0000,0.0000,0.0000,0.0000
Maximo Gonzalez,1.0000,0.2289,0.0422,0.0061,0.0000,0.0000,0.0000,0.0000
Paul Henri Mathieu,1.0000,0.2913,0.0522,0.0057,0.0000,0.0000,0.0000,0.0000
Michael Mmoh,1.0000,0.2562,0.0500,0.0054,0.0000,0.0000,0.0000,0.0000
Jan Satral,1.0000,0.2374,0.0326,0.0047,0.0000,0.0000,0.0000,0.0000
Agustin Velotti,1.0000,0.2007,0.0321,0.0043,0.0000,0.0000,0.0000,0.0000
Konstantin Kravchuk,1.0000,0.2553,0.0467,0.0040,0.0000,0.0000,0.0000,0.0000
Tatsuma Ito,1.0000,0.3192,0.0754,0.0038,0.0000,0.0000,0.0000,0.0000
Stephane Robert,1.0000,0.2358,0.0447,0.0037,0.0000,0.0000,0.0000,0.0000
Cameron Norrie,1.0000,0.2091,0.0300,0.0036,0.0000,0.0000,0.0000,0.0000
Aleksandr Nedovyesov,1.0000,0.2220,0.0300,0.0035,0.0000,0.0000,0.0000,0.0000
Uladzimir Ignatik,1.0000,0.2162,0.0362,0.0031,0.0000,0.0000,0.0000,0.0000
Liam Broady,1.0000,0.2220,0.0410,0.0030,0.0000,0.0000,0.0000,0.0000
Aldin Setkic,1.0000,0.1760,0.0225,0.0030,0.0000,0.0000,0.0000,0.0000
Brayden Schnur,1.0000,0.2080,0.0267,0.0027,0.0000,0.0000,0.0000,0.0000
Jaume Munar,1.0000,0.1920,0.0233,0.0027,0.0000,0.0000,0.0000,0.0000
Hiroki Moriya,1.0000,0.2092,0.0292,0.0015,0.0000,0.0000,0.0000,0.0000
Marc Polmans,1.0000,0.1605,0.0200,0.0015,0.0000,0.0000,0.0000,0.0000
