2002-407,102271,28.334017796,24,1200,,
2002-407,102563,26.9075975359,9,2300,5,
2002-407,103017,24.6242299795,42,850,,
2002-407,102450,27.4524298426,11,2065,6,
2002-407,103280,23.3018480493,130,313,,WC
2002-407,102148,29.1937029432,27,1180,,
2002-407,103356,22.8692676249,43,838,,
2002-407,102539,26.9869952088,39,950,,
2002-407,103103,24.1232032854,50,766,,
2002-407,103498,22.0616016427,7,2470,3,
2002-407,101964,30.4339493498,14,1760,8,
2002-407,102730,25.9986310746,129,318,,Q
2002-407,102562,26.9130732375,16,1661,,
2002-407,103018,24.6214921287,38,985,,
2002-407,101733,31.8494182067,169,224,,Q
2002-407,103344,22.9212867899,33,1052,,
2002-407,102369,27.8740588638,60,595,,
2002-407,102338,28.0,4,2775,2,
2002-404,102845,25.5359342916,24,1235,,
2002-404,103720,21.0403832991,1,4245,1,
2002-404,102869,25.4209445585,77,512,,
2002-404,102318,28.1177275838,31,1110,,
2002-404,103484,22.2012320329,49,785,,WC
2002-404,102998,24.7693360712,27,1165,,
2002-404,103694,21.1416837782,71,549,,Q
2002-404,102562,26.970568104,15,1731,13,
2002-404,103598,21.6427104723,33,1040,,
2002-404,103819,20.5886379192,14,1750,12,
2002-404,101962,30.4941820671,21,1383,,
2002-404,102905,25.1854893908,51,778,,
2002-404,101965,30.4859685147,45,825,,
2002-404,102722,26.0944558522,85,473,,Q
2002-404,102563,26.9650924025,9,2275,8,
2002-404,102358,27.9945242984,22,1335,,
2002-404,101736,31.8658453114,5,2690,4,
2002-404,103356,22.9267624914,44,838,,
2002-404,103344,22.9787816564,29,1127,,
2002-404,102701,26.2067077344,35,1000,,
2002-404,103096,24.2299794661,43,845,,
2002-404,103900,20.1889117043,46,824,,
2002-404,103151,24.0301163587,61,594,,LL
2002-404,102783,25.8754277892,37,985,,
2002-404,103888,20.2518822724,141,274,,Q
2002-404,101948,30.5790554415,13,1950,10,
2002-404,102539,27.0444900753,40,950,,
2002-404,102610,26.7104722793,30,1110,,
2002-404,103758,20.8788501027,96,413,,WC
2002-404,103017,24.681724846,47,815,,
2002-404,103206,23.7837097878,7,2330,6,
2002-404,102148,29.2511978097,20,1390,,
2002-404,103252,23.5564681725,36,988,,
2002-404,103498,22.1190965092,8,2285,7,
2002-404,102021,30.0479123888,93,434,,WC
2002-404,103387,22.7405886379,68,573,,Q
2002-404,102854,25.5030800821,28,1140,,
2002-404,102765,25.9356605065,23,1245,,
2002-404,103990,19.8603696099,34,1040,,
2002-404,102450,27.5099247091,11,2200,9,
2002-404,103084,24.2902121834,17,1622,15,
2002-404,103292,23.2525667351,62,585,,
2002-404,102456,27.4633812457,32,1045,,
2002-404,103602,21.6153319644,60,595,,Q
2002-404,103103,24.180698152,57,656,,
2002-404,102369,27.9315537303,63,585,,
2002-404,103507,22.0752908966,4,2760,3,
2002-404,102257,28.5092402464,38,980,,
2002-404,103176,23.8904859685,66,576,,Q
2002-404,103163,23.9370294319,6,2515,5,
2002-404,101885,30.9815195072,97,403,,Q
2002-404,101774,31.6741957563,64,580,,WC
2002-404,102287,28.3175906913,25,1200,,
2002-404,102644,26.5516769336,55,660,,
2002-404,102839,25.5742642026,19,1390,17,
2002-404,102344,28.0191649555,84,480,,Q
2002-404,102247,28.6132785763,53,727,,
2002-404,102374,27.9151266256,18,1485,16,
2002-404,103018,24.6789869952,39,955,,
2002-404,103428,22.5297741273,41,940,,
2002-404,101532,33.3771389459,79,510,,LL
2002-404,102950,25.0075290897,69,555,,
2002-404,102035,29.9657768652,48,815,,
2002-404,102338,28.0574948665,3,2775,2,
2002-403,102021,30.0670773443,92,434,,WC
2002-403,103387,22.7597535934,67,573,,
2002-403,103709,21.1006160164,74,545,,
2002-403,102987,24.8651608487,82,493,,Q
2002-403,102869,25.440109514,79,512,,
2002-403,103484,22.2203969884,49,785,,
2002-403,102905,25.2046543463,46,808,,
2002-403,102106,29.5605749487,52,769,,
2002-403,104076,19.40862423,89,449,,
2002-403,103813,20.6516084873,66,577,,
2002-403,103294,23.2553045859,77,520,,
2002-403,103602,21.6344969199,62,640,,Q
2002-403,103252,23.575633128,39,973,,
2002-403,103632,21.5058179329,136,300,,Q
2002-403,101611,32.7556468172,94,423,,WC
2002-403,102882,25.3579739904,140,290,,
2002-403,103789,20.772073922,87,471,,
2002-403,103018,24.6981519507,40,955,,
2002-403,103017,24.7008898015,51,775,,
2002-403,102035,29.9849418207,48,785,,
2002-403,102179,29.0595482546,72,551,,
2002-403,102950,25.0266940452,71,555,,
2002-403,103900,20.2080766598,45,809,,
2002-403,102644,26.5708418891,57,690,,
2002-403,103280,23.3785078713,127,318,,Q
2002-403,103319,23.1156741958,139,293,,Q
2002-403,102539,27.0636550308,42,880,,
2002-403,102788,25.8535249829,80,512,,
2002-403,102722,26.1136208077,78,518,,
2002-403,103656,21.3059548255,54,720,,
2002-403,103171,23.9288158795,104,385,,Q
2002-403,102694,26.2806297057,81,502,,Q
2002-403,101820,31.3593429158,116,348,,Q
2002-403,102247,28.6324435318,55,712,,
2002-403,102730,26.0752908966,117,347,,Q
2002-403,103292,23.2717316906,56,705,,
2002-403,102344,28.038329911,69,569,,
2002-403,101897,30.932238193,60,654,,
2002-403,104068,19.4442162902,145,271,,WC
2002-403,103428,22.5489390828,37,1015,,
2002-403,103598,21.6618754278,35,1030,,
2002-403,103852,20.4900752909,126,319,,Q
2002-403,103151,24.0492813142,63,601,,
2002-403,101532,33.3963039014,84,488,,
2002-403,103356,22.945927447,43,865,,
2002-403,103888,20.2710472279,150,259,,WC
2002-403,103176,23.909650924,65,581,,
2002-403,103990,19.8795345654,36,1030,,
2002-403,103694,21.1608487337,70,561,,Q
2002-403,103096,24.2491444216,50,775,,
2002-403,102607,26.7433264887,91,438,,Q
2002-403,103909,20.1752224504,97,405,,
2002-403,102887,25.3388090349,83,490,,
2002-403,102860,25.5058179329,58,658,,
2002-403,102227,28.7885010267,68,571,,
2002-403,102257,28.5284052019,38,1010,,
2002-403,101965,30.5051334702,44,825,,
2002-403,103182,23.8932238193,75,545,,
2002-403,103103,24.1998631075,59,656,,
2002-403,103786,20.7912388775,86,472,,
2002-403,104339,17.9657768652,157,243,,WC
2002-403,102437,27.613963039,76,526,,
2002-403,102369,27.9507186858,61,645,,
2002-403,101774,31.6933607118,47,805,,
2002-403,103720,21.0595482546,1,4520,1,
2002-403,102998,24.7885010267,29,1115,27,
2002-403,102148,29.2703627652,19,1430,17,
2002-403,103084,24.3093771389,17,1607,15,
2002-403,101948,30.598220397,13,1825,11,
2002-403,102845,25.5550992471,23,1205,21,
2002-403,102854,25.5222450376,30,1110,28,
2002-403,103498,22.1382614648,7,2355,6,
2002-403,103163,23.9561943874,5,2515,4,
2002-403,102318,28.1368925394,28,1140,26,
2002-403,102358,28.0136892539,20,1425,18,
2002-403,101964,30.5106091718,16,1655,14,
2002-403,103819,20.6078028747,14,1820,12,
2002-403,102287,28.3367556468,25,1180,23,
2002-403,102456,27.4825462012,34,1035,32,
2002-403,102450,27.5290896646,6,2475,5,
2002-403,103206,23.8028747433,8,2260,7,
2002-403,102783,25.8945927447,31,1105,29,
2002-403,102765,25.954825462,26,1155,24,
2002-403,104053,19.5482546201,12,1965,10,
2002-403,102374,27.9342915811,18,1445,16,
2002-403,102271,28.4106776181,24,1185,22,
2002-403,102701,26.2258726899,33,1070,31,
2002-403,102338,28.076659822,4,2675,3,
2002-403,102563,26.984257358,9,2245,8,
2002-403,102610,26.7296372348,27,1140,25,
2002-403,101962,30.5133470226,21,1383,19,
2002-403,101736,31.8850102669,10,2195,9,
2002-403,102562,26.9897330595,15,1710,13,
2002-403,102839,25.5934291581,22,1270,20,
2002-403,103344,22.9979466119,32,1092,30,
2002-403,103507,22.0944558522,3,2760,2,
2002-402,102788,25.7768651608,77,520,,
2002-402,103163,23.8795345654,5,2565,1,
2002-402,103888,20.1943874059,134,309,,WC
2002-402,102925,25.0622861054,180,209,,Q
2002-402,104068,19.3675564682,154,250,,WC
2002-402,103758,20.8213552361,105,386,,WC
2002-402,102021,29.9904175222,95,445,,
2002-402,103484,22.1437371663,64,579,8,
2002-402,103786,20.7145790554,87,472,,
2002-402,102998,24.7118412047,23,1215,3,
2002-402,101885,30.9240246407,94,448,,
2002-402,102834,25.5414099932,178,212,,Q
2002-402,103387,22.6830937714,75,530,,
2002-402,103319,23.0390143737,151,253,,Q
2002-402,103566,21.7549623546,118,350,,
2002-402,102783,25.8179329227,41,895,5,
2002-402,102887,25.2621492129,80,495,,
2002-402,102106,29.4839151266,51,757,7,
2002-402,102269,28.34770705,194,192,,Q
2002-402,101774,31.6167008898,82,480,,
2002-402,103709,21.0239561944,66,554,,
2002-402,102093,29.5496235455,380,76,,
2002-402,102607,26.6666666667,111,373,,
2002-402,103598,21.5852156057,32,1055,4,
2002-402,102882,25.2813141684,67,550,,
2002-402,102035,29.9082819986,44,815,6,
2002-402,103294,23.1786447639,76,520,,
2002-402,102227,28.7118412047,71,544,,
2002-402,102776,25.8370978782,101,400,,
2002-402,102987,24.7885010267,98,432,,
2002-402,102694,26.2039698836,65,572,,
2002-402,104053,19.4715947981,17,1618,2,
2002-408,102369,27.8165639973,54,725,,
2002-408,103507,21.9603011636,3,3005,1,
2002-408,102652,26.4038329911,195,192,,Q
2002-408,102106,29.4264202601,87,457,,
2002-408,102143,29.1635865845,204,183,,Q
2002-408,102999,24.6543463381,127,322,,WC
2002-408,103709,20.9664613279,65,559,,
2002-408,101962,30.379192334,20,1268,5,
2002-408,101964,30.3764544832,14,1795,3,
2002-408,103420,22.4668035592,117,361,,
2002-408,103487,22.0698151951,93,438,,WC
2002-408,103018,24.5639972621,37,1005,,Q
2002-408,103294,23.1211498973,78,485,,
2002-408,102765,25.8206707734,29,1100,,
2002-408,104022,19.5947980835,60,616,,
2002-408,102271,28.2765229295,23,1200,8,
2002-408,101532,33.2621492129,59,650,,
2002-408,102257,28.3942505133,30,1100,7,
2002-408,103813,20.5174537988,61,612,,
2002-408,102539,26.9295003422,39,950,,
2002-408,101750,31.6824093087,226,161,,Q
2002-408,102987,24.7310061602,92,439,,
2002-408,102998,24.6543463381,22,1215,4,
2002-408,102854,25.3880903491,27,1140,,
2002-408,102562,26.855578371,16,1646,6,
2002-408,102227,28.6543463381,74,509,,
2002-408,102247,28.4982888433,53,726,,
2002-408,103356,22.8117727584,43,863,,
2002-408,101897,30.7980835044,68,544,,
2002-408,103786,20.6570841889,84,465,,
2002-408,102905,25.0704996578,50,778,,
2002-408,103819,20.4736481862,13,1920,2,
2002-337,104022,20.2847364819,45,773,,
2002-337,103163,24.5119780972,2,2875,1,
2002-337,103151,24.605065024,52,704,,
2002-337,103781,21.3771389459,95,416,,WC
2002-337,102839,26.1492128679,30,1130,,
2002-337,103909,20.7310061602,53,703,,Q
2002-337,103252,24.1314168378,65,630,,
2002-337,102562,27.5455167693,12,1961,5,
2002-337,102610,27.2854209446,7,2095,3,
2002-337,102318,28.6926762491,32,1080,,
2002-337,103103,24.7556468172,60,656,,
2002-337,102783,26.4503764545,31,1130,,
2002-337,102905,25.7604380561,39,860,,WC
2002-337,103285,23.8603696099,74,543,,Q
2002-337,103900,20.7638603696,19,1523,8,
2002-337,103786,21.3470225873,80,483,,LL
2002-337,103598,22.2176591376,24,1335,,
2002-337,103017,25.2566735113,85,475,,
2002-337,102434,28.219028063,56,676,,
2002-337,103484,22.7761806982,27,1200,,
2002-337,103758,21.453798768,57,666,,
2002-337,102860,26.0616016427,54,699,,
2002-337,102788,26.4093086927,94,419,,
2002-337,102845,26.1108829569,9,2040,4,
2002-337,103318,23.6741957563,115,350,,Q
2002-337,103819,21.1635865845,13,1925,6,
2002-337,103813,21.2073921971,35,951,,
2002-337,103990,20.4353182752,36,925,,
2002-337,103356,23.5017111567,55,680,,
2002-337,102539,27.6194387406,73,545,,Q
2002-337,103454,22.9924709103,62,650,,
2002-337,103507,22.6502395619,6,2435,2,
2002-336,102694,26.7980835044,75,500,,
2002-336,103498,22.6557152635,4,2580,1,
2002-336,103103,24.7173169062,47,747,,
2002-336,103852,21.0075290897,71,550,,
2002-336,102821,26.2395619439,95,407,,WC
2002-336,102035,30.5023956194,56,710,,
2002-336,102860,26.0232717317,49,744,,
2002-336,102839,26.1108829569,30,1130,7,
2002-336,102998,25.3059548255,43,775,,
2002-336,102845,26.0725530459,10,2010,3,
2002-336,102788,26.3709787817,91,421,,
2002-336,101885,31.5181382615,54,720,,
2002-336,101723,32.4982888433,156,243,,Q
2002-336,101532,33.9137577002,101,395,,
2002-336,103387,23.2772073922,31,1095,8,
2002-336,103758,21.4154688569,62,636,,
2002-336,102796,26.3162217659,210,170,,WC
2002-336,103428,23.0663928816,23,1365,5,
2002-336,103285,23.8220396988,73,533,,
2002-336,103454,22.9541409993,60,650,,
2002-336,102344,28.5557837098,68,580,,
2002-336,102259,29.0376454483,137,295,,
2002-336,102021,30.5845311431,118,344,,WC
2002-336,102374,28.4517453799,20,1490,4,
2002-336,102306,28.6981519507,131,310,,Q
2002-336,102179,29.5770020534,93,417,,LL
2002-336,102382,28.4024640657,97,402,,
2002-336,102703,26.7214236824,81,476,,
2002-336,102863,26.006844627,117,347,,Q
2002-336,103319,23.6331279945,103,388,,Q
2002-336,102905,25.7221081451,38,860,,
2002-336,103507,22.6119096509,6,2300,2,
2002-339,101735,31.6769336071,,,,Q
2002-339,102450,27.318275154,,,1,
2002-339,102286,28.128678987,,,,LL
2002-339,102202,28.7063655031,,,,
2002-339,102987,24.6543463381,,,,
2002-339,102401,27.5728952772,,,,WC
2002-339,102831,25.4729637235,,,,
2002-339,102257,28.3175906913,,,6,
2002-339,102701,26.0150581793,,,,
2002-339,102358,27.8028747433,,,3,
2002-339,101885,30.7898699521,,,,
2002-339,102259,28.3093771389,,,,
2002-339,102887,25.1279945243,,,,Q
2002-339,103428,22.3381245722,,,,
2002-339,103714,20.8624229979,,,7,
2002-339,103252,23.3648186174,,,,
2002-339,103188,23.6687200548,,,,
2002-339,103344,22.7871321013,,,8,
2002-339,102722,25.9028062971,,,,
2002-339,103454,22.2258726899,,,,
2002-339,102776,25.7029431896,,,,
2002-339,103908,19.9671457906,,,,Q
2002-339,103356,22.7351129363,,,,
2002-339,102271,28.1998631075,,,4,
2002-339,103297,23.0308008214,,,,Q
2002-339,102854,25.311430527,,,5,
2002-339,102369,27.7399041752,,,,
2002-339,102882,25.1471594798,,,,WC
2002-339,101965,30.2943189596,,,,
2002-339,103566,21.620807666,,,,
2002-339,101948,30.3874058864,,,2,
2002-339,101774,31.4825462012,,,,
2002-1536,102369,28.5256673511,51,715,,Q
2002-1536,102148,29.8453114305,50,725,,Q
2002-1536,101532,33.9712525667,106,375,,WC
2002-1536,103900,20.7830253251,18,1523,,
2002-1536,103292,23.8466803559,22,1408,,
2002-1536,102701,26.8008213552,25,1240,,
2002-1536,103356,23.5208761123,64,635,,
2002-1536,102839,26.1683778234,30,1130,,
2002-1536,102856,26.0917180014,35,1005,,WC
2002-1536,103387,23.3347022587,28,1190,,
2002-1536,102456,28.0574948665,58,660,,
2002-1536,103344,23.5728952772,54,700,,
2002-1536,103018,25.273100616,27,1200,,
2002-1536,103990,20.4544832307,38,925,,
2002-1536,102987,25.440109514,65,629,,Q
2002-1536,103602,22.2094455852,20,1493,,
2002-1536,102905,25.7796030116,45,765,,
2002-1536,103598,22.2368240931,24,1255,,
2002-1536,103428,23.1238877481,23,1347,,
2002-1536,104022,20.3039014374,44,773,,
2002-1536,103151,24.6242299795,53,704,,
2002-1536,102796,26.3737166324,120,343,,
2002-1536,103484,22.7953456537,26,1220,,
2002-1536,102860,26.0807665982,52,709,,Q
2002-1536,102783,26.46954141,31,1130,,
2002-1536,103813,21.2265571526,37,951,,
2002-1536,102950,25.6016427105,57,666,,Q
2002-1536,102374,28.5092402464,21,1490,,
2002-1536,103096,24.8240930869,40,860,,
2002-1536,103852,21.0650239562,71,556,,WC
2002-1536,102318,28.7118412047,29,1165,,
2002-1536,102998,25.363449692,42,775,,Q
2002-1536,103163,24.5311430527,3,2665,1,
2002-1536,103084,24.8843258042,16,1750,13,
2002-1536,103819,21.18275154,7,2115,12,
2002-1536,104076,19.9835728953,39,870,,LL
2002-1536,102450,28.1040383299,5,2455,4,
2002-1536,102854,26.0971937029,15,1790,14,
2002-1536,102562,27.5646817248,9,2080,11,
2002-1536,102845,26.1300479124,11,2040,8,
2002-1536,103206,24.3778234086,8,2090,7,
2002-1536,104053,20.1232032854,13,1995,10,
2002-1536,102563,27.5592060233,17,1740,15,
2002-1536,103498,22.71321013,4,2620,3,
2002-1536,103507,22.6694045175,6,2405,5,
2002-1536,102338,28.6516084873,12,2025,9,
2002-1536,101962,31.0882956879,19,1500,16,
2002-1536,101736,32.4599589322,2,2875,2,
2002-533,103297,23.7207392197,106,376,,
2002-533,101897,31.4113620808,57,652,1,
2002-533,103454,22.9158110883,58,650,,
2002-533,102477,27.8466803559,181,205,,Q
2002-533,102730,26.5544147844,113,356,,Q
2002-533,102497,27.7234770705,475,47,,Q
2002-533,102382,28.3641341547,94,419,,
2002-533,102856,25.9958932238,55,660,6,
2002-533,102999,25.2676249144,121,344,,
2002-533,103151,24.5284052019,48,738,4,
2002-533,102259,28.9993155373,111,365,,
2002-533,102887,25.8179329227,139,286,,
2002-533,103395,23.1923340178,233,146,,WC
2002-533,102567,27.4414784394,129,325,,
2002-533,103525,22.5051334702,174,214,,LL
2002-533,102987,25.3442847365,60,636,8,
2002-533,103948,20.5284052019,253,124,,Q
2002-533,103103,24.6789869952,44,772,7,
2002-533,103672,21.7166324435,130,322,,WC
2002-533,103408,23.1430527036,108,375,,
2002-533,103581,22.1984941821,75,515,,
2002-533,103909,20.6543463381,70,568,,
2002-533,103990,20.3586584531,36,975,3,
2002-533,103632,21.9849418207,89,444,,
2002-533,103397,23.189596167,125,341,,
2002-533,102860,25.9849418207,45,769,5,
2002-533,104339,18.4449007529,112,358,,
2002-533,102434,28.1423682409,66,598,,
2002-533,103015,25.18275154,301,97,,WC
2002-533,102821,26.2012320329,128,332,,
2002-533,102306,28.6598220397,127,338,,
2002-533,102854,26.0013689254,17,1675,2,
2002-573,103786,20.9062286105,83,476,,
2002-573,102856,25.6317590691,2,2775,1,
2002-573,103988,20.0082135524,340,90,,Q
2002-573,102796,25.9137577002,158,247,,Q
2002-573,104076,19.523613963,107,372,,
2002-573,101611,32.8706365503,94,428,,
2002-573,102950,25.1416837782,73,545,,
2002-573,103292,23.3867214237,37,923,8,
2002-573,102854,25.6372347707,33,1000,3,
2002-573,103694,21.2758384668,70,571,,
2002-573,102887,25.453798768,81,490,,
2002-573,104745,15.9041752225,762,14,,WC
2002-573,102179,29.1745379877,67,583,,
2002-573,102607,26.8583162218,105,378,,
2002-573,103182,24.0082135524,84,473,,
2002-573,102860,25.620807666,61,678,5,
2002-573,103909,20.2902121834,154,260,,
2002-573,103103,24.3148528405,63,631,7,
2002-573,103709,21.2156057495,66,592,,
2002-573,103294,23.370294319,82,485,,
2002-573,102703,26.3189596167,91,448,,
2002-573,102869,25.5550992471,95,424,,
2002-573,102987,24.9801505818,85,471,,
2002-573,103813,20.7665982204,54,722,4,
2002-573,103188,23.9945242984,98,395,,
2002-573,103656,21.4209445585,62,666,6,
2002-573,103387,22.8747433265,69,578,,
2002-573,103176,24.0246406571,74,533,,
2002-573,103912,20.2874743326,191,197,,Q
2002-573,103003,24.8815879535,197,189,,Q
2002-573,102287,28.4517453799,30,1055,2,
2002-573,103151,24.1642710472,68,581,,
2002-475,103063,24.7885010267,175,212,,Q
2002-475,102562,27.3347022587,14,1700,1,
2002-475,103852,20.8350444901,79,509,,
2002-475,102722,26.4585900068,75,523,,
2002-475,103923,20.4873374401,1109,4,,WC
2002-475,103908,20.5229295003,78,511,,
2002-475,102100,29.9192334018,500,45,,WC
2002-475,104022,20.0739219713,44,813,7,
2002-475,102617,27.0390143737,283,114,,Q
2002-475,102148,29.6153319644,38,920,3,
2002-475,103970,20.3039014374,84,474,,
2002-475,103294,23.6002737851,108,372,,
2002-475,103264,23.8384668036,155,251,,Q
2002-475,104269,18.6830937714,389,71,,Q
2002-475,103176,24.2546201232,58,668,5,
2002-475,102644,26.9158110883,133,300,,
2002-475,103297,23.5865845311,116,353,,
2002-475,102788,26.1984941821,66,615,8,
2002-475,103166,24.2902121834,157,240,,WC
2002-475,103318,23.4633812457,94,430,,
2002-475,103632,21.8507871321,80,502,,
2002-475,104076,19.7535934292,91,432,,
2002-475,102287,28.681724846,70,570,,
2002-475,103103,24.5448323066,52,732,4,
2002-475,103694,21.5058179329,64,628,6,
2002-475,102999,25.1334702259,119,340,,
2002-475,103737,21.3333333333,111,363,,
2002-475,101820,31.704312115,98,414,,
2002-475,102880,25.711156742,95,429,,
2002-475,102911,25.53045859,142,278,,
2002-475,103714,21.4182067077,92,430,,
2002-475,102845,25.9000684463,16,1585,2,
2002-308,102338,28.1916495551,4,2675,1,
2002-308,103017,24.8158795346,47,765,,
2002-308,102615,26.81724846,128,319,,Q
2002-308,103285,23.4195756331,206,175,,Q
2002-308,103318,23.2334017796,149,269,,Q
2002-308,101897,31.0472279261,57,709,,
2002-308,104259,18.5352498289,439,58,,WC
2002-308,102839,25.7084188912,21,1365,7,
2002-308,102563,27.099247091,8,2365,3,
2002-308,102783,26.0095824778,29,1095,,
2002-308,103451,22.5681040383,138,293,,WC
2002-308,102880,25.4811772758,131,310,,WC
2002-308,102644,26.6858316222,59,705,,
2002-308,103428,22.6639288159,26,1200,,
2002-308,102148,29.3853524983,22,1360,8,
2002-308,101532,33.5112936345,87,468,,
2002-308,103018,24.8131416838,34,960,,
2002-308,101962,30.6283367556,19,1515,6,
2002-308,102694,26.3956194387,78,507,,
2002-308,102539,27.1786447639,42,850,,
2002-308,102882,25.4729637235,144,275,,
2002-308,102369,28.0657084189,55,715,,
2002-308,102107,29.6646132786,181,211,,Q
2002-308,102562,27.1047227926,15,1810,4,
2002-308,103171,24.0438056126,89,459,,LL
2002-308,102234,28.8651608487,122,333,,LL
2002-308,102271,28.5256673511,39,890,,
2002-308,104022,19.8439425051,77,516,,
2002-308,102247,28.7474332649,58,707,,
2002-308,102318,28.2518822724,28,1165,,
2002-308,103900,20.3230663929,31,1046,,
2002-308,103163,24.0711841205,7,2525,2,
2002-301,102021,29.8754277892,94,445,,WC
2002-301,103498,21.9466119097,11,1920,1,
2002-301,103292,23.0800821355,46,760,,
2002-301,102035,29.7932922656,61,605,,
2002-301,102557,26.8090349076,362,82,,WC
2002-301,102259,28.3285420945,49,722,,
2002-301,103103,24.0082135524,37,1005,8,
2002-301,103153,23.8412046543,205,182,,Q
2002-301,102998,24.5968514716,21,1215,3,
2002-301,101532,33.2046543463,50,715,,
2002-301,103451,22.2614647502,201,186,,Q
2002-301,103900,20.0164271047,45,795,,
2002-301,104068,19.2525667351,176,212,,Q
2002-301,103356,22.7542778919,44,836,,
2002-301,103714,20.8815879535,33,1025,7,
2002-301,103066,24.2491444216,458,54,,WC
2002-301,102247,28.4407939767,52,701,,
2002-301,102562,26.7980835044,28,1146,5,
2002-301,102644,26.379192334,55,690,,
2002-301,102950,24.8350444901,51,715,,
2002-301,102905,25.0130047912,64,598,,
2002-301,102456,27.2908966461,36,1010,,
2002-301,102869,25.2484599589,56,687,,
2002-301,102854,25.3305954825,29,1140,4,
2002-301,103151,23.8576317591,58,614,,
2002-301,102257,28.3367556468,30,1075,6,
2002-301,102987,24.6735112936,89,464,,Q
2002-301,103420,22.4093086927,99,421,,
2002-301,103656,21.1143052704,62,601,,
2002-301,104022,19.537303217,60,606,,
2002-301,103813,20.4599589322,59,607,,
2002-301,101964,30.3189596167,12,1781,2,
2002-306,102887,25.5112936345,84,463,,
2002-306,103581,21.8918548939,85,462,,LL
2002-306,104417,17.7631759069,299,102,,Q
2002-306,102179,29.2320328542,82,471,,
2002-306,104325,18.1930184805,948,7,,WC
2002-306,103182,24.0657084189,72,521,,
2002-306,103184,24.0574948665,195,195,,Q
2002-306,102905,25.3771389459,39,850,5,
2002-306,102287,28.5092402464,76,500,3,
2002-306,102950,25.1991786448,71,535,,
2002-306,103151,24.2217659138,52,730,,
2002-306,102369,28.1232032854,46,790,,
2002-306,103387,22.932238193,67,578,,
2002-306,102722,26.2861054073,68,569,,
2002-306,102382,28.0574948665,94,391,,WC
2002-306,103656,21.4784394251,58,691,6,
2002-306,103786,20.9637234771,79,482,,
2002-306,103103,24.372347707,56,703,8,
2002-306,102434,27.8357289528,88,448,,Q
2002-306,103176,24.0821355236,65,593,,
2002-306,103188,24.052019165,105,359,,Q
2002-306,103694,21.3333333333,66,583,,
2002-306,102788,26.0260095825,81,472,,
2002-306,102998,24.9609856263,53,730,4,
2002-306,103294,23.4277891855,77,498,,
2002-306,102247,28.8049281314,54,724,7,
2002-306,102227,28.9609856263,69,561,,
2002-306,103781,20.9938398357,138,287,,WC
2002-306,103709,21.273100616,70,550,,
2002-306,103789,20.9445585216,89,445,,
2002-306,102344,28.2108145106,73,517,,
2002-306,102839,25.7659137577,31,1090,2,
2002-375,104755,16.3039014374,168,220,,WC
2002-375,103498,22.6940451745,4,2665,1,
2002-375,102950,25.582477755,58,666,,
2002-375,101885,31.5564681725,50,720,,
2002-375,102437,28.1697467488,68,586,,
2002-375,101820,31.9151266256,119,349,,Q
2002-375,101962,31.0691307324,18,1580,5,
2002-375,102856,26.0725530459,40,855,,
2002-375,101611,33.311430527,124,340,,WC
2002-375,103206,24.3586584531,8,2055,3,
2002-375,102202,29.4729637235,67,587,,
2002-375,102987,25.4209445585,66,621,,
2002-375,103898,20.7967145791,231,139,,Q
2002-375,103096,24.8049281314,42,780,,
2002-375,104076,19.9644079398,38,870,,
2002-375,103602,22.1902806297,20,1500,6,
2002-375,103694,21.7166324435,63,643,,
2002-375,103018,25.2539356605,26,1210,7,
2002-375,102998,25.3442847365,43,775,,
2002-375,102035,30.5407255305,46,745,,
2002-375,102369,28.5065023956,51,715,,
2002-375,103908,20.733744011,47,732,,
2002-375,102148,29.826146475,49,725,,
2002-375,102563,27.5400410678,17,1740,4,
2002-375,102571,27.4962354552,140,282,,Q
2002-375,103344,23.5537303217,37,885,8,
2002-375,103176,24.4654346338,64,642,,
2002-375,103709,21.6563997262,92,431,,Q
2002-375,102106,30.1163586585,44,775,,
2002-375,102765,26.5106091718,41,790,,
2002-375,101897,31.4880219028,72,556,,
2002-375,102338,28.6324435318,10,2025,2,
2002-481,102999,24.6926762491,120,336,,Q
2002-481,102562,26.893908282,16,1646,1,
2002-481,102231,28.6625598905,103,390,,
2002-481,103166,23.8494182067,123,328,,
2002-481,103823,20.4900752909,416,65,,Q
2002-481,103789,20.6762491444,87,469,,
2002-481,104022,19.6331279945,60,616,5,
2002-481,101723,31.8850102669,141,289,,WC
2002-481,103017,24.605065024,44,850,3,
2002-481,102524,27.0308008214,130,310,,Q
2002-481,102921,25.0650239562,106,382,,
2002-481,102694,26.1848049281,93,437,,
2002-481,102179,28.9637234771,84,480,,
2002-481,102821,25.6262833676,113,362,,
2002-481,102437,27.5181382615,72,531,7,
2002-481,103420,22.5051334702,114,361,,
2002-481,103566,21.735797399,116,350,,
2002-481,103294,23.1594798084,79,485,8,
2002-481,103114,24.0793976728,102,399,,
2002-481,103285,23.2087611225,312,105,,Q
2002-481,101885,30.9048596851,89,448,,
2002-481,102202,28.8213552361,147,269,,WC
2002-481,102607,26.6475017112,111,373,,
2002-481,102106,29.4647501711,55,687,4,
2002-481,103813,20.5557837098,61,612,6,
2002-481,103694,21.0650239562,96,434,,
2002-481,102021,29.9712525667,90,445,,WC
2002-481,102809,25.6563997262,126,319,,
2002-481,102306,28.0848733744,107,381,,
2002-481,102730,25.9794661191,134,306,,
2002-481,102567,26.8665297741,118,343,,
