name,128,64,32,16,8,4,2,1
Felix Auger Aliassime,1.0000,0.3524,0.0924,0.0210,0.0024,0.0000,0.0000,0.0000
Blaz Rola,1.0000,0.3578,0.0950,0.0189,0.0022,0.0000,0.0000,0.0000
Matthias Bachinger,1.0000,0.3283,0.0850,0.0111,0.0022,0.0000,0.0000,0.0000
Dustin Brown,1.0000,0.3383,0.0921,0.0138,0.0021,0.0000,0.0000,0.0000
Facundo Bagnis,1.0000,0.3142,0.0696,0.0133,0.0021,0.0000,0.0000,0.0000
Daniel Gimeno Traver,1.0000,0.3053,0.0820,0.0153,0.0020,0.0000,0.0000,0.0000
Rogerio Dutra Silva,1.0000,0.3309,0.0869,0.0146,0.0020,0.0000,0.0000,0.0000
Adrian Menendez Maceiras,1.0000,0.2748,0.0681,0.0110,0.0019,0.0000,0.0000,0.0000
Steve Darcis,1.0000,0.3112,0.0806,0.0135,0.0018,0.0000,0.0000,0.0000
Soon Woo Kwon,1.0000,0.2153,0.0382,0.0071,0.0018,0.0000,0.0000,0.0000
Mitchell Krueger,1.0000,0.3237,0.0821,0.0100,0.0016,0.0000,0.0000,0.0000
Gleb Sakharov,1.0000,0.2500,0.0450,0.0060,0.0015,0.0000,0.0000,0.0000
Marco Trungelliti,1.0000,0.3171,0.0789,0.0125,0.0014,0.0000,0.0000,0.0000
Kenny De Schepper,1.0000,0.2964,0.0641,0.0082,0.0014,0.0000,0.0000,0.0000
Alex Bolt,1.0000,0.2973,0.0840,0.0107,0.0013,0.0000,0.0000,0.0000
Norbert Gombos,1.0000,0.2678,0.0589,0.0100,0.0011,0.0000,0.0000,0.0000
Christopher Eubanks,1.0000,0.2916,0.0674,0.0095,0.0011,0.0000,0.0000,0.0000
Brayden Schnur,1.0000,0.2726,0.0647,0.0079,0.0011,0.0000,0.0000,0.0000
Go Soeda,1.0000,0.2572,0.0511,0.0072,0.0011,0.0000,0.0000,0.0000
Blaz Kavcic,1.0000,0.2992,0.0754,0.0069,0.0008,0.0000,0.0000,0.0000
Arthur De Greef,1.0000,0.2220,0.0373,0.0060,0.0007,0.0000,0.0000,0.0000
Vincent Millot,1.0000,0.2100,0.0343,0.0050,0.0007,0.0000,0.0000,0.0000
Kevin King,1.0000,0.2007,0.0407,0.0043,0.0007,0.0000,0.0000,0.0000
