2010-D075,Davis Cup WG PO: COL vs USA,Clay,,4,
2010-D076,Davis Cup WG PO: ISR vs AUT,Hard,,4,
2010-D077,Davis Cup WG PO: GER vs RSA,Clay,,4,
2010-D078,Davis Cup WG PO: SWE vs ITA,Hard,,4,
2010-D079,Davis Cup WG PO: IND vs BRA,Hard,,4,
2010-D080,Davis Cup WG PO: AUS vs BEL,Hard,,4,
2010-D081,Davis Cup WG PO: KAZ vs SUI,Hard,,4,
2010-D082,Davis Cup WG PO: ROU vs ECU,Clay,,4,
2011-440,s-Hertogenbosch,Grass,,32,
2011-741,Eastbourne,Grass,Outdoor,32,ATP250
2011-316,Bastad,Clay,Outdoor,28,ATP250
2011-560,US Open,Hard,Outdoor,128,Grand Slam
2011-314,Gstaad,Clay,Outdoor,28,ATP250
2011-568,St. Petersburg,Hard,Indoor,32,ATP250
2011-311,Queen's Club,Grass,,56,
2011-2276,Zagreb,Hard,Indoor,28,ATP250
2011-580,Australian Open,Hard,Outdoor,128,Grand Slam
2011-468,Estoril,Clay,,28,
2011-773,Bucharest,Clay,Outdoor,28,ATP250
2011-422,Cincinnati Masters,Hard,,56,
2011-573,Valencia,Hard,Indoor,32,ATP500
2011-301,Auckland,Hard,Outdoor,28,ATP250
2011-308,Munich,Clay,Outdoor,32,ATP250
2011-6003,Kuala Lumpur,Hard,Indoor,28,ATP250
2011-495,Dubai,Hard,,32,
2011-496,Marseille,Hard,Indoor,28,ATP250
2011-499,Delray Beach,Hard,Outdoor,32,ATP250
2011-423,Los Angeles,Hard,Outdoor,28,ATP250
2011-418,Washington,Hard,Outdoor,48,ATP500
2011-315,Newport,Grass,Outdoor,32,ATP250
2011-540,Wimbledon,Grass,Outdoor,128,Grand Slam
2011-410,Monte Carlo Masters,Clay,Outdoor,56,Masters 1000
2011-319,Kitzbuhel,Clay,,28,
2011-414,Hamburg,Clay,,48,
2011-416,Rome Masters,Clay,,56,
2011-807,Acapulco,Clay,Outdoor,32,ATP500
2011-6242,Winston-Salem,Hard,,48,
2011-6120,Nice,Clay,,28,
2011-337,Vienna,Hard,Indoor,28,ATP250
2011-328,Basel,Hard,Indoor,32,ATP500
2011-329,Tokyo,Hard,Outdoor,32,ATP500
2011-321,Stuttgart,Clay,Outdoor,32,ATP250
2011-891,Chennai,Hard,Outdoor,32,ATP250
2011-717,Houston,Clay,Outdoor,28,ATP250
2011-5053,Belgrade,Clay,,28,
2011-403,Miami Masters,Hard,,96,
2011-402,Memphis,Hard,Indoor,32,ATP500
2011-407,Rotterdam,Hard,Indoor,32,ATP500
2011-404,Indian Wells Masters,Hard,,96,
2011-6116,Atlanta,Hard,Outdoor,28,ATP250
2011-339,Brisbane,Hard,Outdoor,32,ATP250
2011-338,Sydney,Hard,Outdoor,28,ATP250
2011-520,Roland Garros,Clay,,128,
2011-438,Moscow,Hard,Indoor,28,ATP250
2011-1720,Bangkok,Hard,Indoor,28,ATP250
2011-439,Umag,Clay,Outdoor,28,ATP250
2011-1536,Madrid Masters,Clay,,56,
2011-533,Costa Do Sauipe,Clay,Outdoor,28,ATP250
2011-421,Canada Masters,Hard,,56,
2011-425,Barcelona,Clay,,56,
2011-424,San Jose,Hard,Indoor,32,ATP250
2011-429,Stockholm,Hard,Indoor,28,ATP250
2011-341,Metz,Hard,Indoor,28,ATP250
2011-500,Halle,Grass,Outdoor,32,ATP250
2011-506,Buenos Aires,Clay,Outdoor,32,ATP250
2011-505,Santiago,Clay,Outdoor,32,ATP250
2011-747,Beijing,Hard,Outdoor,32,ATP500
2011-451,Doha,Hard,Outdoor,32,ATP250
2011-5012,Johannesburg,Hard,,32,
2011-5014,Shanghai Masters,Hard,,56,
2011-360,Casablanca,Clay,Outdoor,28,ATP250
2011-6406,ATP Challenger Tour Finals CH,Hard,,8,
2011-615,Dusseldorf,Clay,,32,
2011-605,Tour Finals,Hard,,16,
2011-352,Paris Masters,Hard,,48,
2011-D001,Davis Cup G2 R1: GBR vs TUN,Hard,,4,
2011-D002,Davis Cup G2 R1: IRL vs LUX,Hard,,4,
2011-D003,Davis Cup G2 R1: BLR vs BUL,Hard,,4,
2011-D004,Davis Cup G2 R1: CYP vs HUN,Hard,,4,
2011-D005,Davis Cup G2 R1: MAR vs BIH,Clay,,4,
2011-D006,Davis Cup G2 R1: EST vs LTU,Hard,,4,
2011-D007,Davis Cup G2 R1: DEN vs MON,Carpet,,4,
2011-D008,Davis Cup G2 R1: GRE vs LAT,Clay,,4,
2011-D009,Davis Cup WG R1: SRB vs IND,Hard,,4,
2011-D010,Davis Cup WG R1: SWE vs RUS,Hard,,4,
2011-D011,Davis Cup WG R1: CZE vs KAZ,Hard,,4,
2011-D012,Davis Cup WG R1: ARG vs ROU,Clay,,4,
2011-D013,Davis Cup WG R1: CHI vs USA,Clay,,4,
2011-D014,Davis Cup WG R1: BEL vs ESP,Hard,,4,
2011-D015,Davis Cup WG R1: CRO vs GER,Hard,,4,
2011-D016,Davis Cup WG R1: AUT vs FRA,Clay,,4,
2011-D017,Davis Cup G2 R1: PER vs AHO,Clay,,4,
2011-D018,Davis Cup G2 R1: ESA vs DOM,Clay,,4,
2011-D019,Davis Cup G2 R1: PUR vs PAR,Hard,,4,
2011-D020,Davis Cup G2 R1: VEN vs HAI,Hard,,4,
2011-D021,Davis Cup G1 R1: SLO vs FIN,Clay,,4,
2011-D022,Davis Cup G1 R1: UKR vs NED,Hard,,4,
2011-D023,Davis Cup G1 R1: POR vs SVK,Clay,,4,
2011-D024,Davis Cup G1 R1: MEX vs CAN,Clay,,4,
2011-D025,Davis Cup G1 R1: URU vs COL,Clay,,4,
2011-D026,Davis Cup G1 R1: CHN vs TPE,Hard,,4,
2011-D027,Davis Cup G1 R1: PHI vs JPN,Clay,,4,
2011-D028,Davis Cup G1 R1: UZB vs NZL,Clay,,4,
2011-D029,Davis Cup G2 R1: KOR vs SYR,Hard,,4,
2011-D030,Davis Cup G2 R1: HKG vs PAK,Hard,,4,
2011-D031,Davis Cup G2 R1: IRI vs INA,Clay,,4,
2011-D032,Davis Cup G2 R1: POC vs THA,Hard,,4,
2011-D033,Davis Cup G1 R2: ISR vs POL,Hard,,4,
2011-D034,Davis Cup G1 R2: ITA vs SLO,Clay,,4,
2011-D035,Davis Cup G1 R2: RSA vs NED,Hard,,4,
2011-D036,Davis Cup G1 R2: SUI vs POR,Hard,,4,
2011-D037,Davis Cup G1 PO: ECU vs MEX,Clay,,4,
2011-D038,Davis Cup WG QF: SWE vs SRB,Hard,,4,
2011-D039,Davis Cup WG QF: ARG vs KAZ,Clay,,4,
2011-D040,Davis Cup WG QF: USA vs ESP,Hard,,4,
2011-D041,Davis Cup WG QF: GER vs FRA,Clay,,4,
2011-D042,Davis Cup WG SF: SRB vs ARG,Hard,,4,
2011-D043,Davis Cup WG SF: ESP vs FRA,Clay,,4,
2011-D044,Davis Cup WG F: ESP vs ARG,Clay,,4,
2011-D045,Davis Cup WG PO: ROU vs CZE,Clay,,4,
2011-D046,Davis Cup WG PO: RUS vs BRA,Hard,,4,
2011-D047,Davis Cup WG PO: ISR vs CAN,Hard,,4,
2011-D048,Davis Cup WG PO: RSA vs CRO,Hard,,4,
2011-D049,Davis Cup WG PO: CHI vs ITA,Hard,,4,
2011-D050,Davis Cup WG PO: JPN vs IND,Hard,,4,
2011-D051,Davis Cup WG PO: BEL vs AUT,Hard,,4,
2011-D052,Davis Cup WG PO: AUS vs SUI,Grass,,4,
2011-D053,Davis Cup G1 R2: ECU vs CAN,Clay,,4,
2011-D054,Davis Cup G1 R2: URU vs BRA,Clay,,4,
2011-D055,Davis Cup G1 R2: CHN vs AUS,Hard,,4,
2011-D056,Davis Cup G1 R2: JPN vs UZB,Hard,,4,
2011-D057,Davis Cup G1 PO: NZL vs PHI,Hard,,4,
2011-D058,Davis Cup G1 PO: PHI vs TPE,Clay,,4,
2011-D059,Davis Cup G1 PO: FIN vs POL,Hard,,4,
2011-D060,Davis Cup G1 PO: SVK vs UKR,Clay,,4,
2011-D061,Davis Cup G2 R2: PER vs DOM,Clay,,4,
2011-D062,Davis Cup G2 R2: PAR vs VEN,Clay,,4,
2011-D063,Davis Cup G2 PO: ESA vs AHO,Clay,,4,
2011-D064,Davis Cup G2 PO: PUR vs HAI,Hard,,4,
2011-D065,Davis Cup G2 R2: KOR vs PAK,Hard,,4,
2011-D066,Davis Cup G2 R2: THA vs INA,Hard,,4,
2011-D067,Davis Cup G2 PO: HKG vs SYR,Hard,,4,
2011-D068,Davis Cup G2 PO: POC vs IRI,Hard,,4,
2011-D069,Davis Cup G2 R2: GBR vs LUX,Hard,,4,
2011-D070,Davis Cup G2 R2: HUN vs BLR,Clay,,4,
2011-D071,Davis Cup G2 R2: BIH vs EST,Hard,,4,
2011-D072,Davis Cup G2 R2: DEN vs LAT,Clay,,4,
2011-D073,Davis Cup G2 PO: IRL vs TUN,Hard,,4,
2011-D074,Davis Cup G2 PO: BUL vs CYP,Carpet,,4,
2011-D075,Davis Cup G2 PO: LTU vs MAR,Clay,,4,
2011-D076,Davis Cup G2 PO: GRE vs MON,Clay,,4,
2011-D077,Davis Cup G1 PO: MEX vs COL,Clay,,4,
2011-D078,Davis Cup G2 R3: GBR vs HUN,Hard,,4,
2011-D079,Davis Cup G2 R3: DEN vs BIH,Hard,,4,
2011-D080,Davis Cup G2 R3: KOR vs THA,Hard,,4,
2011-D081,Davis Cup G2 R3: PAR vs PER,Clay,,4,
2012-418,Washington,Hard,Outdoor,32,ATP500
2012-439,Umag,Clay,Outdoor,28,ATP250
2012-410,Monte Carlo Masters,Clay,Outdoor,56,Masters 1000
2012-416,Rome Masters,Clay,,56,
2012-407,Rotterdam,Hard,Indoor,32,ATP500
2012-6120,Nice,Clay,Outdoor,28,ATP250
2012-315,Newport,Grass,Outdoor,32,ATP250
2012-316,Bastad,Clay,Outdoor,28,ATP250
2012-311,Queen's Club,Grass,,56,
2012-319,Kitzbuhel,Clay,Outdoor,28,ATP250
2012-568,St. Petersburg,Hard,Indoor,32,ATP250
2012-429,Stockholm,Hard,Indoor,28,ATP250
2012-424,San Jose,Hard,Indoor,28,ATP250
2012-425,Barcelona,Clay,,56,
2012-422,Cincinnati Masters,Hard,,56,
2012-423,Los Angeles,Hard,Outdoor,28,ATP250
2012-421,Canada Masters,Hard,,48,
2012-414,Hamburg,Clay,Outdoor,32,ATP500
2012-301,Auckland,Hard,Outdoor,28,ATP250
2012-717,Houston,Clay,,28,
2012-499,Delray Beach,Hard,Outdoor,32,ATP250
2012-308,Munich,Clay,Outdoor,28,ATP250
2012-1536,Madrid Masters,Clay,,56,
2012-438,Moscow,Hard,,28,
2012-533,Sao Paulo,Clay,Indoor,28,ATP250
2012-402,Memphis,Hard,Indoor,32,ATP500
2012-338,Sydney,Hard,Outdoor,28,ATP250
2012-339,Brisbane,Hard,Outdoor,32,ATP250
2012-314,Gstaad,Clay,Outdoor,28,ATP250
2012-540,Wimbledon,Grass,Outdoor,128,Grand Slam
2012-496,Marseille,Hard,Indoor,28,ATP250
2012-403,Miami Masters,Hard,,96,
2012-440,s-Hertogenbosch,Grass,,32,
2012-495,Dubai,Hard,,32,
2012-520,Roland Garros,Clay,,128,
2012-5053,Belgrade,Clay,Outdoor,28,ATP250
2012-329,Tokyo,Hard,Outdoor,32,ATP500
2012-328,Basel,Hard,Indoor,32,ATP500
2012-96,London Olympics,Grass,,64,
2012-1720,Bangkok,Hard,Indoor,28,ATP250
2012-451,Doha,Hard,Outdoor,32,ATP250
2012-6003,Kuala Lumpur,Hard,Indoor,28,ATP250
2012-2276,Zagreb,Hard,Indoor,32,ATP250
2012-807,Acapulco,Clay,Outdoor,32,ATP500
2012-573,Valencia,Hard,Indoor,32,ATP500
2012-360,Casablanca,Clay,Outdoor,28,ATP250
2012-505,Santiago,Clay,,28,
2012-506,Buenos Aires,Clay,Outdoor,32,ATP250
2012-891,Chennai,Hard,Outdoor,28,ATP250
2012-6242,Winston-Salem,Hard,Outdoor,48,ATP250
2012-352,Paris Masters,Hard,,48,
2012-6116,Atlanta,Hard,Outdoor,28,ATP250
2012-341,Metz,Hard,,28,
2012-337,Vienna,Hard,Indoor,28,ATP250
2012-500,Halle,Grass,Outdoor,28,ATP250
2012-321,Stuttgart,Clay,Outdoor,28,ATP250
2012-747,Beijing,Hard,Outdoor,32,ATP500
2012-580,Australian Open,Hard,Outdoor,128,Grand Slam
2012-741,Eastbourne,Grass,Outdoor,28,ATP250
2012-468,Estoril,Clay,,28,
2012-375,Montpellier,Hard,Indoor,28,ATP250
2012-560,US Open,Hard,Outdoor,128,Grand Slam
2012-404,Indian Wells Masters,Hard,,96,
2012-773,Bucharest,Clay,Outdoor,28,ATP250
2012-5014,Shanghai Masters,Hard,Outdoor,56,Masters 1000
2012-615,Dusseldorf,Clay,,64,
2012-605,Tour Finals,Hard,,8,
2012-6406,ATP Challenger Tour Finals CH,Hard,,9,
2012-D001,Davis Cup G2 R1: PHI vs POC,Hard,,4,
2012-D002,Davis Cup G2 R1: LIB vs PAK,Clay,,4,
2012-D003,Davis Cup G2 R1: HKG vs INA,Hard,,4,
2012-D004,Davis Cup G2 R1: SRI vs THA,Clay,,4,
2012-D005,Davis Cup WG R1: ESP vs KAZ,Clay,,4,
2012-D006,Davis Cup WG R1: AUT vs RUS,Hard,,4,
2012-D007,Davis Cup WG R1: CAN vs FRA,Hard,,4,
2012-D008,Davis Cup WG R1: SUI vs USA,Clay,,4,
2012-D009,Davis Cup WG R1: CZE vs ITA,Hard,,4,
2012-D010,Davis Cup WG R1: SRB vs SWE,Hard,,4,
2012-D011,Davis Cup WG R1: JPN vs CRO,Hard,,4,
2012-D012,Davis Cup WG R1: GER vs ARG,Clay,,4,
2012-D013,Davis Cup G1 R1: URU vs PER,Clay,,4,
2012-D014,Davis Cup G1 R1: ECU vs COL,Clay,,4,
2012-D015,Davis Cup G1 R1: GBR vs SVK,Hard,,4,
2012-D016,Davis Cup G1 R1: NED vs FIN,Hard,,4,
2012-D017,Davis Cup G1 R1: SLO vs DEN,Hard,,4,
2012-D018,Davis Cup G1 R2: ISR vs POR,Hard,,4,
2012-D019,Davis Cup G1 R2: GBR vs BEL,Hard,,4,
2012-D020,Davis Cup G1 R2: NED vs ROU,Hard,,4,
2012-D021,Davis Cup G1 R2: RSA vs SLO,Hard,,4,
2012-D022,Davis Cup G1 R1: NZL vs UZB,Hard,,4,
2012-D023,Davis Cup G1 R1: KOR vs TPE,Hard,,4,
2012-D024,Davis Cup G1 R1: AUS vs CHN,Grass,,4,
2012-D025,Davis Cup G1 R2: UZB vs IND,Clay,,4,
2012-D026,Davis Cup G1 R2: AUS vs KOR,Hard,,4,
2012-D027,Davis Cup G1 R2: URU vs CHI,Clay,,4,
2012-D028,Davis Cup G1 R2: BRA vs COL,Clay,,4,
2012-D029,Davis Cup G2 R1: UKR vs MON,Hard,,4,
2012-D030,Davis Cup G2 R1: CYP vs MAR,Hard,,4,
2012-D031,Davis Cup G2 R1: HUN vs IRL,Carpet,,4,
2012-D032,Davis Cup G2 R1: EGY vs LAT,Clay,,4,
2012-D033,Davis Cup G2 R1: BLR vs MDA,Hard,,4,
2012-D034,Davis Cup G2 R1: TUR vs BIH,Hard,,4,
2012-D035,Davis Cup G2 R1: EST vs LUX,Hard,,4,
2012-D036,Davis Cup G2 R1: POL vs MAD,Carpet,,4,
2012-D037,Davis Cup WG QF: ESP vs AUT,Clay,,4,
2012-D038,Davis Cup WG QF: FRA vs USA,Clay,,4,
2012-D039,Davis Cup WG QF: CZE vs SRB,Clay,,4,
2012-D040,Davis Cup WG QF: ARG vs CRO,Clay,,4,
2012-D041,Davis Cup WG SF: ESP vs USA,Clay,,4,
2012-D042,Davis Cup WG SF: ARG vs CZE,Clay,,4,
2012-D043,Davis Cup WG F: CZE vs ESP,Hard,,4,
2012-D044,Davis Cup WG PO: KAZ vs UZB,Clay,,4,
2012-D045,Davis Cup WG PO: GER vs AUS,Clay,,4,
2012-D046,Davis Cup WG PO: JPN vs ISR,Hard,,4,
2012-D047,Davis Cup WG PO: BEL vs SWE,Clay,,4,
2012-D048,Davis Cup G1 PO: PER vs ECU,Clay,,4,
2012-D049,Davis Cup G1 PO: IND vs NZL,Hard,,4,
2012-D050,Davis Cup G1 PO: TPE vs CHN,Hard,,4,
2012-D051,Davis Cup G1 PO: ROU vs FIN,Hard,,4,
2012-D052,Davis Cup G2 R2: UKR vs CYP,Hard,,4,
2012-D053,Davis Cup G2 R2: HUN vs LAT,Carpet,,4,
2012-D054,Davis Cup G2 R2: BLR vs BIH,Hard,,4,
2012-D055,Davis Cup G2 R2: POL vs EST,Carpet,,4,
2012-D056,Davis Cup G2 R3: LAT vs UKR,Hard,,4,
2012-D057,Davis Cup G2 R3: POL vs BLR,Hard,,4,
2012-D058,Davis Cup G2 PO: MAR vs MON,Clay,,4,
2012-D059,Davis Cup G2 PO: EGY vs IRL,Clay,,4,
2012-D060,Davis Cup G2 PO: TUR vs MDA,Hard,,4,
2012-D061,Davis Cup G2 PO: MAD vs LUX,Clay,,4,
2012-D062,Davis Cup G2 R2: PHI vs PAK,Clay,,4,
2012-D063,Davis Cup G2 R2: INA vs THA,Hard,,4,
2012-D064,Davis Cup G2 PO: LIB vs POC,Clay,,4,
2012-D065,Davis Cup G2 PO: HKG vs SRI,Hard,,4,
2012-D066,Davis Cup G2 R3: INA vs PHI,Hard,,4,
2012-D067,Davis Cup WG PO: CAN vs RSA,Hard,,4,
2012-D068,Davis Cup WG PO: BRA vs RUS,Clay,,4,
2012-D069,Davis Cup WG PO: ITA vs CHI,Clay,,4,
2012-D070,Davis Cup WG PO: NED vs SUI,Clay,,4,
2012-D071,Davis Cup G2 R1: BAR vs PAR,Hard,,4,
2012-D072,Davis Cup G2 R1: MEX vs ESA,Clay,,4,
2012-D073,Davis Cup G2 R1: DOM vs BOL,Hard,,4,
2012-D074,Davis Cup G2 R1: VEN vs PUR,Hard,,4,
2012-D075,Davis Cup G2 R2: MEX vs BAR,Clay,,4,
2012-D076,Davis Cup G2 R2: VEN vs DOM,Hard,,4,
2012-D077,Davis Cup G2 R3: DOM vs MEX,Clay,,4,
2012-D078,Davis Cup G2 PO: ESA vs PAR,Hard,,4,
2012-D079,Davis Cup G2 PO: PUR vs BOL,Hard,,4,
2012-D080,Davis Cup G1 PO: SVK vs POR,Hard,,4,
2013-319,Kitzbuhel,Clay,Outdoor,28,ATP250
2013-440,s-Hertogenbosch,Grass,,32,
2013-328,Basel,Hard,Indoor,32,ATP500
2013-741,Eastbourne,Grass,Outdoor,28,ATP250
2013-533,Sao Paulo,Clay,,28,
2013-1720,Bangkok,Hard,Indoor,28,ATP250
2013-6710,Power Horse Cup,Clay,Outdoor,28,ATP250
2013-422,Cincinnati Masters,Hard,,56,
2013-5014,Shanghai Masters,Hard,Outdoor,56,Masters 1000
2013-316,Bastad,Clay,Outdoor,28,ATP250
2013-338,Sydney,Hard,Outdoor,28,ATP250
2013-337,Vienna,Hard,,28,
2013-425,Barcelona,Clay,Outdoor,48,ATP500
2013-424,San Jose,Hard,Indoor,28,ATP250
2013-540,Wimbledon,Grass,Outdoor,128,Grand Slam
2013-6120,Nice,Clay,Outdoor,28,ATP250
2013-429,Stockholm,Hard,Indoor,28,ATP250
2013-468,Estoril,Clay,,28,
2013-496,Marseille,Hard,Indoor,28,ATP250
2013-495,Dubai,Hard,,32,
2013-499,Delray Beach,Hard,Outdoor,32,ATP250
2013-506,Buenos Aires,Clay,Outdoor,32,ATP250
2013-717,Houston,Clay,Outdoor,28,ATP250
2013-2276,Zagreb,Hard,Indoor,28,ATP250
2013-6242,Winston-Salem,Hard,Outdoor,48,ATP250
2013-416,Rome Masters,Clay,,56,
2013-414,Hamburg,Clay,Outdoor,48,ATP500
2013-891,Chennai,Hard,Outdoor,28,ATP250
2013-500,Halle,Grass,Outdoor,28,ATP250
2013-329,Tokyo,Hard,Outdoor,32,ATP500
2013-315,Newport,Grass,Outdoor,32,ATP250
2013-314,Gstaad,Clay,Outdoor,28,ATP250
2013-407,Rotterdam,Hard,Indoor,32,ATP500
2013-403,Miami Masters,Hard,,96,
2013-402,Memphis,Hard,Indoor,32,ATP500
2013-560,US Open,Hard,Outdoor,128,Grand Slam
2013-321,Stuttgart,Clay,Outdoor,28,ATP250
2013-807,Acapulco,Clay,Outdoor,32,ATP500
2013-773,Bucharest,Clay,Outdoor,28,ATP250
2013-6718,Bogota,Hard,Outdoor,28,ATP250
2013-573,Valencia,Hard,Indoor,32,ATP500
2013-360,Casablanca,Clay,Outdoor,28,ATP250
2013-747,Beijing,Hard,Outdoor,32,ATP500
2013-311,Queen's Club,Grass,,56,
2013-580,Australian Open,Hard,Outdoor,128,Grand Slam
2013-439,Umag,Clay,Outdoor,28,ATP250
2013-505,Santiago,Clay,,28,
2013-375,Montpellier,Hard,Indoor,28,ATP250
2013-404,Indian Wells Masters,Hard,,96,
2013-6003,Kuala Lumpur,Hard,Indoor,28,ATP250
2013-438,Moscow,Hard,Indoor,28,ATP250
2013-339,Brisbane,Hard,Outdoor,28,ATP250
2013-1536,Madrid Masters,Clay,,56,
2013-308,Munich,Clay,Outdoor,28,ATP250
2013-341,Metz,Hard,,28,
2013-451,Doha,Hard,Outdoor,32,ATP250
2013-6116,Atlanta,Hard,Outdoor,28,ATP250
2013-568,St. Petersburg,Hard,Indoor,32,ATP250
2013-418,Washington,Hard,Outdoor,48,ATP500
2013-301,Auckland,Hard,Outdoor,28,ATP250
2013-421,Canada Masters,Hard,,56,
2013-520,Roland Garros,Clay,,128,
2013-352,Paris Masters,Hard,,48,
2013-410,Monte Carlo Masters,Clay,,56,
2013-605,Tour Finals,Hard,,8,
2013-6406,ATP Challenger Tour Finals CH,Clay,,8,
2013-D001,Davis Cup WG R1: CAN vs ESP,Hard,,4,
2013-D002,Davis Cup WG R1: ITA vs CRO,Clay,,4,
2013-D003,Davis Cup WG R1: BEL vs SRB,Clay,,4,
2013-D004,Davis Cup WG R1: USA vs BRA,Hard,,4,
2013-D005,Davis Cup WG R1: FRA vs ISR,Hard,,4,
2013-D006,Davis Cup WG R1: ARG vs GER,Clay,,4,
2013-D007,Davis Cup WG R1: KAZ vs AUT,Clay,,4,
2013-D008,Davis Cup WG R1: SUI vs CZE,Hard,,4,
2013-D009,Davis Cup WG QF: CAN vs ITA,Hard,,4,
2013-D010,Davis Cup WG QF: USA vs SRB,Hard,,4,
2013-D011,Davis Cup WG QF: ARG vs FRA,Clay,,4,
2013-D012,Davis Cup WG QF: KAZ vs CZE,Clay,,4,
2013-D013,Davis Cup WG SF: SRB vs CAN,Clay,,4,
2013-D014,Davis Cup WG SF: CZE vs ARG,Hard,,4,
2013-D015,Davis Cup WG F: SRB vs CZE,Hard,,4,
2013-D016,Davis Cup G1 R1: URU vs DOM,Clay,,4,
2013-D017,Davis Cup G1 R2: ECU vs CHI,Hard,,4,
2013-D018,Davis Cup G1 R2: COL vs URU,Hard,,4,
2013-D019,Davis Cup G2 R1: MEX vs PUR,Hard,,4,
2013-D020,Davis Cup G2 R1: ESA vs BAR,Clay,,4,
2013-D021,Davis Cup G2 R1: VEN vs GUA,Hard,,4,
2013-D022,Davis Cup G2 R1: PER vs HAI,Clay,,4,
2013-D023,Davis Cup G1 R1: POL vs SLO,Hard,,4,
2013-D024,Davis Cup G1 R1: ROU vs DEN,Hard,,4,
2013-D025,Davis Cup G1 R1: UKR vs SVK,Hard,,4,
2013-D026,Davis Cup G1 R2: GBR vs RUS,Hard,,4,
2013-D027,Davis Cup G1 R2: POL vs RSA,Hard,,4,
2013-D028,Davis Cup G1 R2: ROU vs NED,Hard,,4,
2013-D029,Davis Cup G1 R2: UKR vs SWE,Hard,,4,
2013-D030,Davis Cup G2 R1: NZL vs LIB,Hard,,4,
2013-D031,Davis Cup G2 R1: SRI vs PAK,Clay,,4,
2013-D032,Davis Cup G2 R1: KUW vs THA,Hard,,4,
2013-D033,Davis Cup G2 R1: PHI vs SYR,Clay,,4,
2013-D034,Davis Cup G2 R2: PAK vs NZL,Grass,,4,
2013-D035,Davis Cup G2 R2: PHI vs THA,Clay,,4,
2013-D036,Davis Cup G2 R3: PHI vs NZL,Clay,,4,
2013-D037,Davis Cup G2 R2: ESA vs MEX,Hard,,4,
2013-D038,Davis Cup G2 R2: PER vs VEN,Clay,,4,
2013-D039,Davis Cup G2 R3: ESA vs VEN,Hard,,4,
2013-D040,Davis Cup G1 PO: DOM vs CHI,Hard,,4,
2013-D041,Davis Cup G1 PO: SLO vs RSA,Clay,,4,
2013-D042,Davis Cup G1 PO: SVK vs SWE,Hard,,4,
2013-D043,Davis Cup G2 PO: BAR vs PUR,Hard,,4,
2013-D044,Davis Cup G2 PO: GUA vs HAI,Hard,,4,
2013-D045,Davis Cup G2 PO: LIB vs SRI,Clay,,4,
2013-D046,Davis Cup G2 PO: KUW vs SYR,Hard,,4,
2013-D047,Davis Cup G2 R1: BUL vs FIN,Hard,,4,
2013-D048,Davis Cup G2 R1: IRL vs EST,Hard,,4,
2013-D049,Davis Cup G2 R1: TUN vs LAT,Hard,,4,
2013-D050,Davis Cup G2 R1: MON vs BLR,Clay,,4,
2013-D051,Davis Cup G2 R1: MDA vs HUN,Hard,,4,
2013-D052,Davis Cup G2 R1: BIH vs LUX,Hard,,4,
2013-D053,Davis Cup G2 R1: LTU vs CYP,Hard,,4,
2013-D054,Davis Cup G2 R1: POR vs BEN,Clay,,4,
2013-D055,Davis Cup G2 R2: IRL vs FIN,Hard,,4,
2013-D056,Davis Cup G2 R2: MON vs LAT,Clay,,4,
2013-D057,Davis Cup G2 R2: BIH vs MDA,Clay,,4,
2013-D058,Davis Cup G2 R2: POR vs LTU,Clay,,4,
2013-D059,Davis Cup G2 R3: LAT vs FIN,Hard,,4,
2013-D060,Davis Cup G2 R3: MDA vs POR,Hard,,4,
2013-D061,Davis Cup G2 PO: BUL vs EST,Clay,,4,
2013-D062,Davis Cup G2 PO: TUN vs BLR,Clay,,4,
2013-D063,Davis Cup G2 PO: HUN vs LUX,Hard,,4,
2013-D064,Davis Cup G2 PO: CYP vs BEN,Hard,,4,
2013-D065,Davis Cup G1 R1: TPE vs AUS,Hard,,4,
2013-D066,Davis Cup G1 R1: UZB vs CHN,Clay,,4,
2013-D067,Davis Cup G1 R1: IND vs KOR,Hard,,4,
2013-D068,Davis Cup G1 R1: JPN vs INA,Hard,,4,
2013-D069,Davis Cup G1 R2: UZB vs AUS,Clay,,4,
2013-D070,Davis Cup G1 R2: JPN vs KOR,Hard,,4,
2013-D071,Davis Cup G1 PO: CHN vs TPE,Hard,,4,
2013-D072,Davis Cup G1 PO: IND vs INA,Hard,,4,
2013-D073,Davis Cup G1 PO: TPE vs INA,Hard,,4,
2013-D074,Davis Cup WG PO: ESP vs UKR,Clay,,4,
2013-D075,Davis Cup WG PO: NED vs AUT,Clay,,4,
2013-D076,Davis Cup WG PO: CRO vs GBR,Clay,,4,
2013-D077,Davis Cup WG PO: SUI vs ECU,Hard,,4,
2013-D078,Davis Cup WG PO: GER vs BRA,Hard,,4,
2013-D079,Davis Cup WG PO: POL vs AUS,Clay,,4,
2013-D080,Davis Cup WG PO: BEL vs ISR,Clay,,4,
2013-D081,Davis Cup WG PO: JPN vs COL,Hard,,4,
2013-D082,Davis Cup G1 PO: RUS vs RSA,Hard,,4,
2014-301,Auckland,Hard,Outdoor,28,ATP250
2014-403,Miami Masters,Hard,,96,
2014-421,Canada Masters,Hard,,56,
2014-500,Halle,Grass,Outdoor,28,ATP250
2014-506,Buenos Aires,Clay,Outdoor,32,ATP250
2014-416,Rome Masters,Clay,,56,
2014-451,Doha,Hard,Outdoor,32,ATP250
2014-321,Stuttgart,Clay,Outdoor,28,ATP250
